"phenotype"	"phenotypeLabel"
"http://purl.obolibrary.org/obo/HP_0002349"	"Focal aware seizure"
"http://purl.obolibrary.org/obo/HP_0002408"	"Cerebral arteriovenous malformation"
"http://purl.obolibrary.org/obo/HP_0002416"	"Subependymal cysts"
"http://purl.obolibrary.org/obo/HP_0002423"	"Long-tract signs"
"http://purl.obolibrary.org/obo/HP_0002459"	"obsolete Dysautonomia"
"http://purl.obolibrary.org/obo/HP_0002470"	"Nonprogressive cerebellar ataxia"
"http://purl.obolibrary.org/obo/HP_0002503"	"Spinocerebellar tract degeneration"
"http://purl.obolibrary.org/obo/HP_0002511"	"Alzheimer disease"
"http://purl.obolibrary.org/obo/HP_0002512"	"Brain stem compression"
"http://purl.obolibrary.org/obo/HP_0002526"	"Deficit in nonword repetition"
"http://purl.obolibrary.org/obo/HP_0002528"	"Granulovacuolar degeneration"
"http://purl.obolibrary.org/obo/HP_0002530"	"Axial dystonia"
"http://purl.obolibrary.org/obo/HP_0002533"	"Abnormal posturing"
"http://purl.obolibrary.org/obo/HP_0002542"	"Olivopontocerebellar atrophy"
"http://purl.obolibrary.org/obo/HP_0002544"	"Retrocollis"
"http://purl.obolibrary.org/obo/HP_0002563"	"Constrictive pericarditis"
"http://purl.obolibrary.org/obo/HP_0002576"	"Intussusception"
"http://purl.obolibrary.org/obo/HP_0002584"	"Intestinal bleeding"
"http://purl.obolibrary.org/obo/HP_0002586"	"Peritonitis"
"http://purl.obolibrary.org/obo/HP_0002587"	"Projectile vomiting"
"http://purl.obolibrary.org/obo/HP_0002593"	"Intestinal lymphangiectasia"
"http://purl.obolibrary.org/obo/HP_0002604"	"Gastrointestinal telangiectasia"
"http://purl.obolibrary.org/obo/HP_0002632"	"Low-to-normal blood pressure"
"http://purl.obolibrary.org/obo/HP_0002635"	"Type IV atherosclerotic lesion"
"http://purl.obolibrary.org/obo/HP_0002638"	"Superficial thrombophlebitis"
"http://purl.obolibrary.org/obo/HP_0002639"	"Budd-Chiari syndrome"
"http://purl.obolibrary.org/obo/HP_0002654"	"Multiple epiphyseal dysplasia"
"http://purl.obolibrary.org/obo/HP_0002657"	"Spondylometaphyseal dysplasia"
"http://purl.obolibrary.org/obo/HP_0002678"	"Skull asymmetry"
"http://purl.obolibrary.org/obo/HP_0002680"	"J-shaped sella turcica"
"http://purl.obolibrary.org/obo/HP_0002694"	"Sclerosis of skull base"
"http://purl.obolibrary.org/obo/HP_0002697"	"Parietal foramina"
"http://purl.obolibrary.org/obo/HP_0002699"	"Abnormality of the foramen magnum"
"http://purl.obolibrary.org/obo/HP_0002722"	"Recurrent abscess formation"
"http://purl.obolibrary.org/obo/HP_0002732"	"Lymph node hypoplasia"
"http://purl.obolibrary.org/obo/HP_0002762"	"Multiple exostoses"
"http://purl.obolibrary.org/obo/HP_0002786"	"Tracheobronchomalacia"
"http://purl.obolibrary.org/obo/HP_0002833"	"Cystic angiomatosis of bone"
"http://purl.obolibrary.org/obo/HP_0002840"	"Lymphadenitis"
"http://purl.obolibrary.org/obo/HP_0002846"	"Abnormal B cell morphology"
"http://purl.obolibrary.org/obo/HP_0002865"	"Medullary thyroid carcinoma"
"http://purl.obolibrary.org/obo/HP_0002868"	"Narrow iliac wings"
"http://purl.obolibrary.org/obo/HP_0002918"	"Hypermagnesemia"
"http://purl.obolibrary.org/obo/HP_0002930"	"Impaired sensitivity to thyroid hormone"
"http://purl.obolibrary.org/obo/HP_0002945"	"Intervertebral space narrowing"
"http://purl.obolibrary.org/obo/HP_0002958"	"Immune dysregulation"
"http://purl.obolibrary.org/obo/HP_0002961"	"Dysgammaglobulinemia"
"http://purl.obolibrary.org/obo/HP_0002965"	"Cutaneous anergy"
"http://purl.obolibrary.org/obo/HP_0002972"	"Reduced delayed hypersensitivity"
"http://purl.obolibrary.org/obo/HP_0003005"	"Ganglioneuroma"
"http://purl.obolibrary.org/obo/HP_0003020"	"Enlargement of the wrists"
"http://purl.obolibrary.org/obo/HP_0003034"	"Diaphyseal sclerosis"
"http://purl.obolibrary.org/obo/HP_0003037"	"Enlarged joints"
"http://purl.obolibrary.org/obo/HP_0003085"	"Long fibula"
"http://purl.obolibrary.org/obo/HP_0003086"	"Acromesomelia"
"http://purl.obolibrary.org/obo/HP_0003088"	"Premature osteoarthritis"
"http://purl.obolibrary.org/obo/HP_0003089"	"Hamstring contractures"
"http://purl.obolibrary.org/obo/HP_0003091"	"Trophic limb changes"
"http://purl.obolibrary.org/obo/HP_0003093"	"Limited hip extension"
"http://purl.obolibrary.org/obo/HP_0003095"	"Septic arthritis"
"http://purl.obolibrary.org/obo/HP_0003126"	"Low-molecular-weight proteinuria"
"http://purl.obolibrary.org/obo/HP_0003127"	"Hypocalciuria"
"http://purl.obolibrary.org/obo/HP_0003131"	"Cystinuria"
"http://purl.obolibrary.org/obo/HP_0003149"	"Hyperuricosuria"
"http://purl.obolibrary.org/obo/HP_0003150"	"Glutaric aciduria"
"http://purl.obolibrary.org/obo/HP_0003153"	"Cystathioninuria"
"http://purl.obolibrary.org/obo/HP_0003159"	"Hyperoxaluria"
"http://purl.obolibrary.org/obo/HP_0003191"	"Cleft ala nasi"
"http://purl.obolibrary.org/obo/HP_0003193"	"Allergic rhinitis"
"http://purl.obolibrary.org/obo/HP_0003194"	"Short nasal bridge"
"http://purl.obolibrary.org/obo/HP_0003217"	"Hyperglutaminemia"
"http://purl.obolibrary.org/obo/HP_0003221"	"Chromosomal breakage induced by crosslinking agents"
"http://purl.obolibrary.org/obo/HP_0003225"	"Reduced coagulation factor V activity"
"http://purl.obolibrary.org/obo/HP_0003228"	"Hypernatremia"
"http://purl.obolibrary.org/obo/HP_0003231"	"Hypertyrosinemia"
"http://purl.obolibrary.org/obo/HP_0003235"	"Hypermethioninemia"
"http://purl.obolibrary.org/obo/HP_0003237"	"Increased circulating IgG level"
"http://purl.obolibrary.org/obo/HP_0003239"	"Phosphoethanolaminuria"
"http://purl.obolibrary.org/obo/HP_0003249"	"Genital ulcers"
"http://purl.obolibrary.org/obo/HP_0003262"	"Smooth muscle antibody positivity"
"http://purl.obolibrary.org/obo/HP_0003275"	"Narrow pelvis bone"
"http://purl.obolibrary.org/obo/HP_0003297"	"Hyperlysinuria"
"http://purl.obolibrary.org/obo/HP_0003305"	"Block vertebrae"
"http://purl.obolibrary.org/obo/HP_0003308"	"Cervical subluxation"
"http://purl.obolibrary.org/obo/HP_0003333"	"Increased serum beta-hexosaminidase"
"http://purl.obolibrary.org/obo/HP_0003358"	"Elevated intracellular cystine"
"http://purl.obolibrary.org/obo/HP_0003365"	"Arthralgia of the hip"
"http://purl.obolibrary.org/obo/HP_0003393"	"Thenar muscle atrophy"
"http://purl.obolibrary.org/obo/HP_0003414"	"Atlantoaxial dislocation"
"http://purl.obolibrary.org/obo/HP_0003419"	"Low back pain"
"http://purl.obolibrary.org/obo/HP_0003423"	"Thoracolumbar kyphoscoliosis"
"http://purl.obolibrary.org/obo/HP_0003452"	"Increased serum iron"
"http://purl.obolibrary.org/obo/HP_0003454"	"Platelet antibody positive"
"http://purl.obolibrary.org/obo/HP_0003464"	"obsolete Abnormal cholesterol homeostasis"
"http://purl.obolibrary.org/obo/HP_0003467"	"Atlantoaxial instability"
"http://purl.obolibrary.org/obo/HP_0003524"	"Decreased methionine synthase activity"
"http://purl.obolibrary.org/obo/HP_0003530"	"Elevated circulating glutaric acid concentration"
"http://purl.obolibrary.org/obo/HP_0003533"	"Reduced acetaldehyde dehydrogenase level"
"http://purl.obolibrary.org/obo/HP_0003537"	"Hypouricemia"
"http://purl.obolibrary.org/obo/HP_0003563"	"Decreased LDL cholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0003570"	"Molybdenum cofactor deficiency"
"http://purl.obolibrary.org/obo/HP_0003573"	"Increased total bilirubin"
"http://purl.obolibrary.org/obo/HP_0003613"	"Antiphospholipid antibody positivity"
"http://purl.obolibrary.org/obo/HP_0003614"	"Trimethylaminuria"
"http://purl.obolibrary.org/obo/HP_0003651"	"Foam cells"
"http://purl.obolibrary.org/obo/HP_0003658"	"Hypomethioninemia"
"http://purl.obolibrary.org/obo/HP_0003689"	"Multiple mitochondrial DNA deletions"
"http://purl.obolibrary.org/obo/HP_0003710"	"Exercise-induced muscle cramps"
"http://purl.obolibrary.org/obo/HP_0003713"	"Muscle fiber necrosis"
"http://purl.obolibrary.org/obo/HP_0003739"	"Myoclonic spasms"
"http://purl.obolibrary.org/obo/HP_0003743"	"Genetic anticipation"
"http://purl.obolibrary.org/obo/HP_0003752"	"Episodic flaccid weakness"
"http://purl.obolibrary.org/obo/HP_0003756"	"Skeletal myopathy"
"http://purl.obolibrary.org/obo/HP_0003761"	"Calcinosis"
"http://purl.obolibrary.org/obo/HP_0003789"	"Minicore myopathy"
"http://purl.obolibrary.org/obo/HP_0003831"	"Age-dependent penetrance"
"http://purl.obolibrary.org/obo/HP_0003942"	"Synovial chondromatosis of the elbow"
"http://purl.obolibrary.org/obo/HP_0004233"	"Advanced ossification of carpal bones"
"http://purl.obolibrary.org/obo/HP_0004321"	"Bladder fistula"
"http://purl.obolibrary.org/obo/HP_0004337"	"Abnormality of amino acid metabolism"
"http://purl.obolibrary.org/obo/HP_0004371"	"Abnormality of glycosaminoglycan metabolism"
"http://purl.obolibrary.org/obo/HP_0004382"	"Mitral valve calcification"
"http://purl.obolibrary.org/obo/HP_0004385"	"Protracted diarrhea"
"http://purl.obolibrary.org/obo/HP_0004387"	"Enterocolitis"
"http://purl.obolibrary.org/obo/HP_0004388"	"Microcolon"
"http://purl.obolibrary.org/obo/HP_0004399"	"Congenital pyloric atresia"
"http://purl.obolibrary.org/obo/HP_0004401"	"Meconium ileus"
"http://purl.obolibrary.org/obo/HP_0004411"	"Deviated nasal septum"
"http://purl.obolibrary.org/obo/HP_0004416"	"Precocious atherosclerosis"
"http://purl.obolibrary.org/obo/HP_0004417"	"Intermittent claudication"
"http://purl.obolibrary.org/obo/HP_0004423"	"Cranium bifidum occultum"
"http://purl.obolibrary.org/obo/HP_0004433"	"Secretory IgA deficiency"
"http://purl.obolibrary.org/obo/HP_0004434"	"Decreased serum complement C8"
"http://purl.obolibrary.org/obo/HP_0004439"	"Craniofacial dysostosis"
"http://purl.obolibrary.org/obo/HP_0004444"	"Spherocytosis"
"http://purl.obolibrary.org/obo/HP_0004448"	"Fulminant hepatic failure"
"http://purl.obolibrary.org/obo/HP_0004463"	"Absent brainstem auditory responses"
"http://purl.obolibrary.org/obo/HP_0004472"	"Mandibular hyperostosis"
"http://purl.obolibrary.org/obo/HP_0004481"	"Progressive macrocephaly"
"http://purl.obolibrary.org/obo/HP_0004484"	"Craniofacial asymmetry"
"http://purl.obolibrary.org/obo/HP_0004496"	"Posterior choanal atresia"
"http://purl.obolibrary.org/obo/HP_0004528"	"Generalized hypotrichosis"
"http://purl.obolibrary.org/obo/HP_0004554"	"Generalized hypertrichosis"
"http://purl.obolibrary.org/obo/HP_0004646"	"Hypoplasia of the nasal bone"
"http://purl.obolibrary.org/obo/HP_0004713"	"Reversible renal failure"
"http://purl.obolibrary.org/obo/HP_0004722"	"Thickening of the glomerular basement membrane"
"http://purl.obolibrary.org/obo/HP_0004727"	"Impaired renal concentrating ability"
"http://purl.obolibrary.org/obo/HP_0004734"	"Renal cortical microcysts"
"http://purl.obolibrary.org/obo/HP_0004737"	"Global glomerulosclerosis"
"http://purl.obolibrary.org/obo/HP_0004743"	"Chronic tubulointerstitial nephritis"
"http://purl.obolibrary.org/obo/HP_0004746"	"Glomerular subendothelial electron-dense deposits"
"http://purl.obolibrary.org/obo/HP_0004763"	"Paroxysmal supraventricular tachycardia"
"http://purl.obolibrary.org/obo/HP_0004779"	"Brittle scalp hair"
"http://purl.obolibrary.org/obo/HP_0004783"	"Duodenal polyposis"
"http://purl.obolibrary.org/obo/HP_0004785"	"Malrotation of colon"
"http://purl.obolibrary.org/obo/HP_0004787"	"Fulminant hepatitis"
"http://purl.obolibrary.org/obo/HP_0004789"	"Lactose intolerance"
"http://purl.obolibrary.org/obo/HP_0004791"	"Esophageal ulceration"
"http://purl.obolibrary.org/obo/HP_0004804"	"Congenital hemolytic anemia"
"http://purl.obolibrary.org/obo/HP_0004810"	"Congenital hypoplastic anemia"
"http://purl.obolibrary.org/obo/HP_0004812"	"B Acute Lymphoblastic Leukemia"
"http://purl.obolibrary.org/obo/HP_0004818"	"Paroxysmal nocturnal hemoglobinuria"
"http://purl.obolibrary.org/obo/HP_0004828"	"Refractory anemia with ringed sideroblasts"
"http://purl.obolibrary.org/obo/HP_0004831"	"Recurrent thromboembolism"
"http://purl.obolibrary.org/obo/HP_0004836"	"Acute promyelocytic leukemia"
"http://purl.obolibrary.org/obo/HP_0004840"	"Hypochromic microcytic anemia"
"http://purl.obolibrary.org/obo/HP_0004841"	"Reduced factor XII activity"
"http://purl.obolibrary.org/obo/HP_0004844"	"Coombs-positive hemolytic anemia"
"http://purl.obolibrary.org/obo/HP_0004845"	"Acute monocytic leukemia"
"http://purl.obolibrary.org/obo/HP_0004848"	"Ph-positive acute lymphoblastic leukemia"
"http://purl.obolibrary.org/obo/HP_0004852"	"Reduced leukocyte alkaline phosphatase"
"http://purl.obolibrary.org/obo/HP_0004855"	"Reduced protein S activity"
"http://purl.obolibrary.org/obo/HP_0004857"	"Hyperchromic macrocytic anemia"
"http://purl.obolibrary.org/obo/HP_0004860"	"Thiamine-responsive megaloblastic anemia"
"http://purl.obolibrary.org/obo/HP_0004871"	"Perineal fistula"
"http://purl.obolibrary.org/obo/HP_0004875"	"Neonatal inspiratory stridor"
"http://purl.obolibrary.org/obo/HP_0004878"	"Intercostal muscle weakness"
"http://purl.obolibrary.org/obo/HP_0004898"	"Persistent lactic acidosis"
"http://purl.obolibrary.org/obo/HP_0004900"	"Severe lactic acidosis"
"http://purl.obolibrary.org/obo/HP_0004902"	"Congenital lactic acidosis"
"http://purl.obolibrary.org/obo/HP_0004905"	"Low levels of vitamin A"
"http://purl.obolibrary.org/obo/HP_0004906"	"Hypernatremic dehydration"
"http://purl.obolibrary.org/obo/HP_0004915"	"Impairment of galactose metabolism"
"http://purl.obolibrary.org/obo/HP_0004918"	"Hyperchloremic metabolic acidosis"
"http://purl.obolibrary.org/obo/HP_0004923"	"Hyperphenylalaninemia"
"http://purl.obolibrary.org/obo/HP_0004940"	"Generalized arterial calcification"
"http://purl.obolibrary.org/obo/HP_0004943"	"Accelerated atherosclerosis"
"http://purl.obolibrary.org/obo/HP_0004962"	"Thoracic aorta calcification"
"http://purl.obolibrary.org/obo/HP_0004964"	"Pulmonary arterial medial hypertrophy"
"http://purl.obolibrary.org/obo/HP_0004974"	"Coarctation of abdominal aorta"
"http://purl.obolibrary.org/obo/HP_0005037"	"Proximal radio-ulnar synostosis"
"http://purl.obolibrary.org/obo/HP_0005059"	"Arthralgia/arthritis"
"http://purl.obolibrary.org/obo/HP_0005101"	"High-frequency hearing impairment"
"http://purl.obolibrary.org/obo/HP_0005132"	"Pericardial constriction"
"http://purl.obolibrary.org/obo/HP_0005135"	"Abnormal T-wave"
"http://purl.obolibrary.org/obo/HP_0005152"	"Histiocytoid cardiomyopathy"
"http://purl.obolibrary.org/obo/HP_0005155"	"Ventricular escape rhythm"
"http://purl.obolibrary.org/obo/HP_0005157"	"Concentric hypertrophic cardiomyopathy"
"http://purl.obolibrary.org/obo/HP_0005172"	"Left posterior fascicular block"
"http://purl.obolibrary.org/obo/HP_0005177"	"Premature arteriosclerosis"
"http://purl.obolibrary.org/obo/HP_0005178"	"Complete heart block with narrow QRS complexes"
"http://purl.obolibrary.org/obo/HP_0005185"	"Global systolic dysfunction"
"http://purl.obolibrary.org/obo/HP_0005186"	"Synovial hypertrophy"
"http://purl.obolibrary.org/obo/HP_0005200"	"Retroperitoneal fibrosis"
"http://purl.obolibrary.org/obo/HP_0005202"	"Helicobacter pylori infection"
"http://purl.obolibrary.org/obo/HP_0005203"	"Spontaneous esophageal perforation"
"http://purl.obolibrary.org/obo/HP_0005206"	"Pancreatic pseudocyst"
"http://purl.obolibrary.org/obo/HP_0005208"	"Secretory diarrhea"
"http://purl.obolibrary.org/obo/HP_0005209"	"Intrahepatic bile duct cysts"
"http://purl.obolibrary.org/obo/HP_0005211"	"Midgut malrotation"
"http://purl.obolibrary.org/obo/HP_0005213"	"Pancreatic calcification"
"http://purl.obolibrary.org/obo/HP_0005218"	"Anoperineal fistula"
"http://purl.obolibrary.org/obo/HP_0005219"	"Absence of intrinsic factor"
"http://purl.obolibrary.org/obo/HP_0005230"	"Biliary tract obstruction"
"http://purl.obolibrary.org/obo/HP_0005232"	"Pancreatic dysplasia"
"http://purl.obolibrary.org/obo/HP_0005233"	"Hypoplasia of the gallbladder"
"http://purl.obolibrary.org/obo/HP_0005235"	"Jejunal atresia"
"http://purl.obolibrary.org/obo/HP_0005236"	"Chronic calcifying pancreatitis"
"http://purl.obolibrary.org/obo/HP_0005240"	"Esophageal obstruction"
"http://purl.obolibrary.org/obo/HP_0005248"	"Intrahepatic biliary atresia"
"http://purl.obolibrary.org/obo/HP_0005250"	"High intestinal obstruction"
"http://purl.obolibrary.org/obo/HP_0005273"	"Absent nasal septal cartilage"
"http://purl.obolibrary.org/obo/HP_0005285"	"Absent nasal bridge"
"http://purl.obolibrary.org/obo/HP_0005292"	"Intimal thickening in the coronary arteries"
"http://purl.obolibrary.org/obo/HP_0005303"	"Aortic arch calcification"
"http://purl.obolibrary.org/obo/HP_0005305"	"Cerebral venous thrombosis"
"http://purl.obolibrary.org/obo/HP_0005310"	"Large vessel vasculitis"
"http://purl.obolibrary.org/obo/HP_0005313"	"Arterial fibromuscular dysplasia"
"http://purl.obolibrary.org/obo/HP_0005317"	"Increased pulmonary vascular resistance"
"http://purl.obolibrary.org/obo/HP_0005318"	"Cerebral vasculitis"
"http://purl.obolibrary.org/obo/HP_0005324"	"Disturbance of facial expression"
"http://purl.obolibrary.org/obo/HP_0005326"	"Hypoplastic philtrum"
"http://purl.obolibrary.org/obo/HP_0005329"	"Fixed facial expression"
"http://purl.obolibrary.org/obo/HP_0005345"	"Abnormal vena cava morphology"
"http://purl.obolibrary.org/obo/HP_0005348"	"Inspiratory stridor"
"http://purl.obolibrary.org/obo/HP_0005353"	"Recurrent herpes"
"http://purl.obolibrary.org/obo/HP_0005359"	"Aplasia of the thymus"
"http://purl.obolibrary.org/obo/HP_0005360"	"Susceptibility to chickenpox"
"http://purl.obolibrary.org/obo/HP_0005363"	"Humoral immunodeficiency"
"http://purl.obolibrary.org/obo/HP_0005364"	"obsolete Severe viral infections"
"http://purl.obolibrary.org/obo/HP_0005365"	"Severe B lymphocytopenia"
"http://purl.obolibrary.org/obo/HP_0005384"	"Defective B cell activation"
"http://purl.obolibrary.org/obo/HP_0005401"	"Recurrent candida infections"
"http://purl.obolibrary.org/obo/HP_0005421"	"Decreased serum complement C3"
"http://purl.obolibrary.org/obo/HP_0005422"	"Absence of CD8-positive T cells"
"http://purl.obolibrary.org/obo/HP_0005446"	"Obtuse angle of mandible"
"http://purl.obolibrary.org/obo/HP_0005462"	"Calcification of falx cerebri"
"http://purl.obolibrary.org/obo/HP_0005464"	"Craniofacial osteosclerosis"
"http://purl.obolibrary.org/obo/HP_0005482"	"Abnormality of the alternative complement pathway"
"http://purl.obolibrary.org/obo/HP_0005490"	"Postnatal macrocephaly"
"http://purl.obolibrary.org/obo/HP_0005502"	"Increased red cell osmotic fragility"
"http://purl.obolibrary.org/obo/HP_0005511"	"Heinz body anemia"
"http://purl.obolibrary.org/obo/HP_0005517"	"T-cell lymphoma/leukemia"
"http://purl.obolibrary.org/obo/HP_0005523"	"Lymphoproliferative disorder"
"http://purl.obolibrary.org/obo/HP_0005526"	"Lymphoid leukemia"
"http://purl.obolibrary.org/obo/HP_0005531"	"Biphenotypic acute leukemia"
"http://purl.obolibrary.org/obo/HP_0005534"	"Transient myeloproliferative syndrome"
